gc,void_index,ra,dec,gal_l,gal_b,z,L,theta_v,inner_valid,ring_valid,masked_frac_inner,masked_frac_ring,max_masked_frac,discarded
NGC,275,113.64774542370786,26.8030336943951,192.58575977055497,20.750832335495044,0.22405688316588873,28.456663383992687,0.030183653091178132,0.9424435336182088,0.9622740372019911,0.05755646638179124,0.03772596279800888,0.05755646638179124,False
NGC,276,144.39445421815805,-3.3199384538826164,238.24075187997113,34.24505948887757,0.23104434293319878,24.802220337444442,0.025558639312656707,0.3254711246200608,0.35389491649396565,0.6745288753799392,0.6461050835060344,0.6745288753799392,True
NGC,277,210.2539683257061,4.990792506646444,342.84198401012435,62.342327832680375,0.21197502354399797,24.783410706814504,0.02769808148450221,0.31258415328845157,0.33264291632145815,0.6874158467115484,0.6673570836785419,0.6874158467115484,True
NGC,278,261.78474587844744,16.046981876436746,38.56430304201647,25.6964005984461,0.22925737926957043,26.06327370075249,0.027054798785271006,0.36446469248291574,0.6024358416702914,0.6355353075170842,0.3975641583297086,0.6355353075170842,True
NGC,279,252.04047865816625,3.5282935788210525,21.174930261569667,28.892196051957253,0.1773883909515306,26.97679004911068,0.03570588414755353,0.40413732942862485,0.4679059322562535,0.5958626705713752,0.5320940677437465,0.5958626705713752,True
NGC,280,145.23943681369673,-1.1888594805426758,236.73329048170362,36.17838959201668,0.17488470331001224,26.575099886424773,0.03565475902093068,0.5549862534366409,0.5765574180635477,0.4450137465633591,0.42344258193645234,0.4450137465633591,True
NGC,281,133.7154300890216,0.8131866827386904,227.3831606488653,27.573354239985935,0.1501344150577722,27.153955036211393,0.04216874817515758,0.8204050610274064,0.5076874944131581,0.1795949389725936,0.4923125055868419,0.4923125055868419,True
NGC,282,222.288415878052,38.26355814412379,64.74533881189701,62.99989779860849,0.12488702380122603,25.977598591788386,0.048187727328457323,1.0,0.9899273674112649,0.0,0.010072632588735142,0.010072632588735142,False
NGC,283,231.13595713255083,2.2536581882885134,5.3978881810869765,45.73001571608348,0.1325808596665644,25.985586777245487,0.045493707873996335,0.6192524872277494,0.5969191763982791,0.3807475127722506,0.40308082360172093,0.40308082360172093,True
NGC,284,134.83262633809608,-1.778561806492429,230.5315310328939,27.18652597248717,0.19897021131953357,25.937002732034546,0.030777512713538843,0.37553521954495844,0.5142976939203354,0.6244647804550416,0.4857023060796646,0.6244647804550416,True
NGC,285,217.69630515331664,-1.6904221201874927,346.5973010095795,52.54850176563742,0.11133981945165163,26.610637109319917,0.055179611124830566,0.5537947419262199,0.5356583072100314,0.4462052580737801,0.4643416927899686,0.4643416927899686,True
NGC,286,204.29508532755045,1.9326866436713417,328.36646752268797,62.523747718640564,0.15816633078511635,25.81977691165041,0.03813888020543186,0.6357279431849222,0.6911636045494314,0.3642720568150778,0.3088363954505686,0.3642720568150778,True
NGC,287,204.49983161072717,-1.5590254886931287,326.12888878134794,59.19950879302163,0.1352608903778026,25.197635604106313,0.043269532334276876,0.5324669809317535,0.6055166560577127,0.4675330190682465,0.39448334394228735,0.4675330190682465,True
NGC,288,236.79420167265994,1.6150399125098158,9.321940231730832,40.806360475615314,0.18440821490685685,27.063062951167762,0.03451904371015167,0.7277396118188488,0.6280512204881953,0.27226038818115117,0.3719487795118047,0.3719487795118047,True
NGC,289,195.78098409908358,-3.7324721946579804,308.600834493961,59.01058789793931,0.11962261596312748,26.153173816301162,0.05058122802582552,0.28588293774077295,0.4886236478925774,0.714117062259227,0.5113763521074226,0.714117062259227,True
NGC,290,159.9971104754296,-2.6553746102254796,250.95475545794991,46.522222813819,0.11815224602377736,26.60691514145094,0.05207988520362241,0.4094065934065934,0.5129626371048155,0.5905934065934066,0.4870373628951845,0.5905934065934066,True
NGC,291,243.56635280980558,2.8855742371981057,15.43906060607314,35.86370089791912,0.20896463292487583,27.303811616823353,0.030930188867293096,0.44633801646022114,0.5983729038685041,0.5536619835397789,0.40162709613149594,0.5536619835397789,True
NGC,292,235.97212116390506,4.096639243817292,11.437833380876574,42.89183775866559,0.14347244130939504,26.017534626477886,0.04220834343975713,0.3445059359100241,0.49094154395359213,0.6554940640899759,0.5090584560464079,0.6554940640899759,True
NGC,293,157.57708784908527,-4.314043592966415,250.19085128811386,43.6421271897159,0.17860627707777968,25.01201322724712,0.03288994369684476,0.34472118139739916,0.2821662135351606,0.6552788186026008,0.7178337864648394,0.7178337864648394,True
NGC,294,192.46556684425028,-4.001408731433673,302.17186590033106,58.868013543950354,0.12944391317126377,25.32661976689345,0.04537853443676217,0.26691366601057465,0.4082168507220635,0.7330863339894254,0.5917831492779365,0.7330863339894254,True
NGC,295,205.55453798923264,0.6692453890347061,329.7645264841058,60.86768114605098,0.11872985477867057,27.13975595445901,0.052872108832201975,0.7260581596975468,0.48857459947070375,0.27394184030245317,0.5114254005292962,0.5114254005292962,True
NGC,296,161.46705341313157,-4.872465086745389,254.69335181076494,45.908992277580296,0.19970025432062594,26.198974681111974,0.030980607866715734,0.3368944099378882,0.35639708319522706,0.6631055900621118,0.643602916804773,0.6631055900621118,True
NGC,297,173.79230995484076,-7.701420530032775,272.28372093360696,50.575843402643,0.21613694569397127,27.298781746106684,0.02995434666789585,0.8387782204515273,0.685699086798475,0.16122177954847272,0.314300913201525,0.314300913201525,True
NGC,298,154.16570545561956,-5.478698349686818,248.14761617937964,40.38538400120077,0.18400699247900112,25.972896598830616,0.033197323924298854,0.3683565298911084,0.49978361223312173,0.6316434701088915,0.5002163877668783,0.6316434701088915,True
NGC,299,215.4485676635859,37.982750377268836,68.42316766052448,68.17027055522902,0.21606284611077664,26.449624022136426,0.029031975008699626,1.0,1.0,0.0,0.0,0.0,False
NGC,300,244.03534900755744,6.027854178405273,19.09496900992467,37.0678759341716,0.1848497220473281,24.821461674680027,0.03158786127854797,0.3880347327332112,0.5194898365882822,0.6119652672667888,0.4805101634117178,0.6119652672667888,True
NGC,301,266.5215805064266,26.434305240141338,51.06090893825077,25.288104763896982,0.18666880393074228,27.778345385587066,0.03502278514115981,0.9512732456424545,0.969412222150217,0.048726754357545476,0.03058777784978295,0.048726754357545476,False
NGC,302,158.93065415856003,-2.2161201480893484,249.41641709718658,46.07648753928048,0.2087378748759822,25.784124878453905,0.029238660739570224,0.2905323794481093,0.483378340627619,0.7094676205518907,0.516621659372381,0.7094676205518907,True
NGC,303,221.19910809964125,0.9715929531991375,353.79817531606795,52.273598463563886,0.1856064964462652,25.84930155307368,0.03276818216570907,0.8528584123222749,0.683879559073759,0.14714158767772512,0.31612044092624103,0.31612044092624103,True
NGC,304,235.32575682184122,1.0299449145906752,7.54716396154247,41.65256700041859,0.19187978698476402,26.539900559607613,0.03259660732522008,0.850344208320862,0.6717568680290441,0.149655791679138,0.3282431319709559,0.3282431319709559,True
NGC,305,203.75762112461464,-0.5045841597032186,325.469346676087,60.445564396796584,0.1822900327756408,27.569794061926423,0.03555452372825145,0.7755217500628615,0.581723204732834,0.2244782499371385,0.418276795267166,0.418276795267166,True
NGC,306,141.8186849023001,-6.24104774758532,239.2156710047834,30.444786998364812,0.2006576996528254,26.510033258983515,0.03120662637311922,0.4204471279373368,0.6255503016468287,0.5795528720626633,0.3744496983531713,0.5795528720626633,True
NGC,307,164.7971028975863,0.7588628867973157,252.6339193403221,52.30976850415112,0.15995966022077668,25.164204347546075,0.036770682452344376,0.8586886209938254,0.6123552577440781,0.14131137900617463,0.38764474225592194,0.38764474225592194,True
NGC,308,223.93903946867565,1.9362173948740269,358.0083972633394,51.00515078539735,0.20691666317570814,24.462051616226592,0.027970326893581674,0.6672764227642276,0.6245304091785968,0.3327235772357724,0.3754695908214032,0.3754695908214032,True
NGC,309,256.7111450098138,10.302668523774237,30.433395533356435,27.86842430443919,0.16444392513614423,26.402986446170654,0.03757193519418016,0.6920087852677818,0.6120024770590553,0.30799121473221824,0.3879975229409447,0.3879975229409447,True
NGC,310,166.11713407973343,1.309607484737204,253.61891788271774,53.61102946688537,0.22786210193229786,24.022011941461894,0.025079383135944242,0.8661357603337125,0.8277911240359085,0.13386423966628747,0.1722088759640915,0.1722088759640915,False
NGC,311,170.35903783927589,-3.6913759213559563,264.2912752871628,52.29555280901591,0.15386862210306923,26.783870324257375,0.040623314399778475,0.33505154639175255,0.3390981790153194,0.6649484536082475,0.6609018209846806,0.6649484536082475,True
NGC,312,237.24775475561444,5.427063979750988,13.89990447119211,42.553233210203054,0.154479120670386,25.22995129840787,0.038121185219719064,0.3459497894218673,0.49808512966407703,0.6540502105781327,0.501914870335923,0.6540502105781327,True
NGC,313,263.29092539076476,19.653128486612463,42.871372130048556,25.726869777973974,0.214133315070914,26.78092925323637,0.02964554860700794,0.9289266660638394,0.9470923396943113,0.07107333393616055,0.05290766030568872,0.07107333393616055,False
NGC,314,196.10065475602937,2.373398706068495,310.6283790490048,65.05122861638858,0.14685453509091295,26.18637437865387,0.04153963779741386,0.582381654079941,0.6257663056003687,0.417618345920059,0.3742336943996313,0.417618345920059,True
NGC,315,226.32622151033056,35.02285877616693,56.740753812016465,60.42222753348311,0.2112601122394225,25.895362638428214,0.02903331993929624,1.0,1.0,0.0,0.0,0.0,False
NGC,316,168.703429428684,0.514605194124557,257.8504880024069,54.69808488885309,0.21761066733062326,25.78178719336271,0.028109023292693863,0.9099506992655196,0.7060715721753116,0.09004930073448036,0.2939284278246884,0.2939284278246884,False
NGC,317,194.67979185828096,-1.3942673560012846,306.73852422186644,61.42365241582539,0.21956172431382504,25.94732901410893,0.02805244573057796,0.5593134780413932,0.5716595916717202,0.4406865219586068,0.4283404083282798,0.4406865219586068,True
NGC,318,164.29945148045127,2.11356684336218,250.49295555199015,52.93730002880606,0.17898958784540037,25.608158749456777,0.03360505802770281,0.677501055297594,0.6697641675466385,0.32249894470240603,0.3302358324533615,0.3302358324533615,True
NGC,319,173.6831862546934,-3.9863950079262715,269.24133458717034,53.79135186222312,0.20847905157182328,25.571304070099952,0.029031371459764768,0.3759901923802339,0.28500047138682,0.6240098076197661,0.7149995286131801,0.7149995286131801,True
NGC,320,197.90328686256817,2.9871132665115057,315.0987663028657,65.38116243787567,0.12297006652217034,25.941582334540804,0.048847425343088696,0.512589089455805,0.5690953936404239,0.48741091054419505,0.43090460635957606,0.48741091054419505,True
NGC,321,137.03801432517298,-4.653736257309019,234.59529081765743,27.472817949334672,0.16622085758134714,27.366578937061778,0.038544415487605496,0.3071738083774675,0.3911391727754294,0.6928261916225325,0.6088608272245706,0.6928261916225325,True
NGC,322,271.6806951148994,34.49878570444964,61.005667114627066,23.60714760733247,0.20320707555778927,26.51726666912891,0.030843981513451867,0.9993317741396592,1.0,0.0006682258603407654,0.0,0.0006682258603407654,False
NGC,323,243.4960741262884,3.631970228455666,16.18046707693257,36.31434119413553,0.21674577087816257,25.872537739999526,0.028314120152169983,0.38601010601406915,0.38960007938870694,0.6139898939859308,0.6103999206112931,0.6139898939859308,True
NGC,324,140.2849943281043,0.30910651381244103,231.8588563075325,32.91021825449238,0.187832599668619,25.874352474933495,0.032429883575459464,0.8619907792305949,0.666162913707118,0.13800922076940514,0.333837086292882,0.333837086292882,True
NGC,325,173.26838780797127,-5.984955809675612,270.2618572615973,51.84588342364182,0.1607322803145203,25.966444888615786,0.03776802704638515,0.47721702317290554,0.5866703848298941,0.5227829768270944,0.4133296151701059,0.5227829768270944,True
NGC,326,248.2118112825549,2.9841050043779087,18.42606913208669,31.940301317914525,0.21080220805323607,26.42333293715199,0.02968607454850268,0.43987370320252595,0.5805665824612053,0.560126296797474,0.4194334175387947,0.560126296797474,True
NGC,327,262.20209809284916,14.896685100425882,37.56877552453734,24.874981863160592,0.16496360061677273,26.50237019358561,0.03759955994607459,0.31010452961672474,0.38977617815768756,0.6898954703832753,0.6102238218423124,0.6898954703832753,True
NGC,328,200.34632632110464,-3.2680061943203222,317.4571394522934,58.75661065160388,0.16389039988104298,24.812761894354914,0.03542323264473441,0.2991517913659957,0.3796737129435663,0.7008482086340043,0.6203262870564337,0.7008482086340043,True
NGC,329,263.91941547577875,15.49507456002537,38.89098260058711,23.590083783065086,0.21156394611532742,25.70067689461324,0.02877594302277853,0.3471795855717575,0.4661480841256122,0.6528204144282426,0.5338519158743877,0.6528204144282426,True
NGC,330,167.42486635226214,-0.26901832656606783,257.0161660950001,53.280966046302936,0.1321272852790973,26.179085721893802,0.04598453317907193,0.6933368409184862,0.5513143544808394,0.30666315908151376,0.44868564551916057,0.44868564551916057,True
NGC,331,207.06818167396406,5.101555881713435,337.02857206137907,64.1436925682945,0.10948932362576207,25.80644905777572,0.05439122718531993,0.4070423291792007,0.6320901948121839,0.5929576708207993,0.36790980518781613,0.5929576708207993,True
NGC,332,176.66633797011173,-4.29886146537941,274.0132538143699,54.89455398599214,0.1936250258808345,26.72134592362079,0.03253836875695271,0.3587837837837838,0.29163538068779093,0.6412162162162163,0.7083646193122091,0.7083646193122091,True
NGC,333,267.8652765766175,30.410478722250254,55.64870930533872,25.429185998293146,0.15959547784932895,25.791129635434316,0.037769230174850496,0.9298245614035088,0.961298237787196,0.07017543859649122,0.03870176221280397,0.07017543859649122,False
NGC,334,217.34136770436942,2.5078791851845916,350.7131920208252,56.01130511342957,0.18583809120329822,26.132977316668004,0.033088481099917355,0.5171737709679762,0.6671506352087114,0.48282622903202377,0.33284936479128857,0.48282622903202377,True
NGC,335,208.01954515592462,2.5088180256351658,336.034891554425,61.42024525718131,0.22678827141502295,25.809080708855685,0.027065070376881873,0.48573288488662253,0.6261946133796699,0.5142671151133775,0.37380538662033014,0.5142671151133775,True
NGC,336,166.02772882031337,-2.9386738022790264,258.0083511144992,50.33117129733984,0.22374889731829808,26.120661495953833,0.027741775345946487,0.25792462570986063,0.41251807477793845,0.7420753742901394,0.5874819252220616,0.7420753742901394,True
NGC,337,256.0658044040567,8.490540116831605,28.276523933306795,27.652976620082324,0.21474096338004237,25.35960727893997,0.027997206680749648,0.9209005171889261,0.743841865179929,0.07909948281107393,0.256158134820071,0.256158134820071,False
NGC,338,185.12140837433435,0.2186224526643092,286.21933077142955,62.08183849387424,0.17815367568957258,26.015732486007547,0.0342926998437483,0.8804244964174666,0.6401189912784802,0.11957550358253344,0.35988100872151985,0.35988100872151985,True
NGC,339,236.9868941880711,6.552944718957777,15.018295616898007,43.3687628868117,0.19223637330828539,25.67943978146283,0.031484184383836655,0.4486490820171571,0.6370340681362725,0.5513509179828429,0.3629659318637275,0.5513509179828429,True
NGC,340,206.94209461521086,2.1046736422961727,333.64582024847584,61.570555199151684,0.1757694473062572,24.844299082229405,0.033172393997293256,0.603222776212154,0.678937490977335,0.39677722378784597,0.321062509022665,0.39677722378784597,True
NGC,341,217.5184505608451,38.91420328142623,69.01877783072734,66.31495941330037,0.20386301934376594,25.2319086436351,0.029259461714394322,1.0,1.0,0.0,0.0,0.0,False
NGC,342,230.7815555616579,0.45453185432022714,3.0854346272648714,44.88288365901969,0.14627275983857868,26.485715093958568,0.04217533406352055,0.8027080168022165,0.5389119842653435,0.19729198319778352,0.4610880157346565,0.4610880157346565,True
NGC,343,113.93397589437795,28.5411094263736,190.9338856688511,21.594940390520193,0.21524054795297146,24.692991928688954,0.027201536918715796,0.9194587628865979,0.9185821697099893,0.08054123711340211,0.0814178302900107,0.0814178302900107,False
NGC,344,195.2696463609069,-2.6362938398482165,307.7726785368895,60.144809912813116,0.193120968638426,25.316657795455505,0.030904310215870277,0.2566194837635304,0.5067365269461078,0.7433805162364696,0.4932634730538922,0.7433805162364696,True
NGC,345,248.07894585634108,1.9305244283273855,17.280996205314622,31.517084479888446,0.14688151901816293,25.234726310943504,0.04002295292984057,0.6553571428571429,0.669497417560588,0.34464285714285714,0.330502582439412,0.34464285714285714,True
NGC,346,214.56408352874968,0.18274490028152074,344.2414887807093,55.928652950692175,0.20512026944241568,25.344433504185005,0.029219370511667266,0.9173499813641446,0.6842007434944238,0.08265001863585542,0.31579925650557616,0.31579925650557616,True
NGC,347,255.7885580775131,12.639449943539535,32.4213179157796,29.668973929704585,0.15261967745837746,25.79733820709966,0.039434626765252084,0.3327030203914754,0.3953345610804174,0.6672969796085246,0.6046654389195826,0.6672969796085246,True
NGC,348,249.86309763705304,1.2265610335823882,17.6431533262571,29.62523492816071,0.22698267811663658,24.655213207881367,0.025834222136834926,0.8358937715850899,0.7845310451674413,0.16410622841491007,0.21546895483255868,0.21546895483255868,False
NGC,349,214.81595207166941,-0.6116219656463296,343.78160061601966,55.13699381658846,0.10818592630820925,25.36943502118297,0.05409667861697199,0.6513377699307348,0.5177785026912413,0.3486622300692652,0.48222149730875874,0.48222149730875874,True
NGC,350,164.38663792714408,-2.273403467119031,255.38666126573665,49.785641091870644,0.11580807105475129,25.35723551178399,0.050608598866832166,0.44202066590126293,0.5406873855133658,0.5579793340987371,0.4593126144866342,0.5579793340987371,True
NGC,351,252.44143232172922,9.671088453488533,27.684457600113696,31.38616626424966,0.19287504905645708,24.47832488910797,0.029917137894565828,0.8112186029999112,0.7627389951089373,0.18878139700008878,0.23726100489106272,0.23726100489106272,False
NGC,352,142.77530918280905,-2.464524646332533,236.2681968263994,33.4311993838702,0.17765554061082356,26.05959070818023,0.03444240834711396,0.30640295005028495,0.548942153186931,0.693597049949715,0.45105784681306904,0.693597049949715,True
NGC,353,172.12457072932472,-1.2372061847237519,264.46793629567003,55.31597454197263,0.19529108138033394,26.35274183913622,0.031829523789943796,0.5400125529577907,0.5829867378168406,0.4599874470422093,0.41701326218315937,0.4599874470422093,True
NGC,354,229.0085268205541,2.8576823655418435,4.170669897021664,47.77331922915029,0.2085628920353866,25.987527102212372,0.029492697261368533,0.430267604347429,0.6088705989940558,0.569732395652571,0.3911294010059442,0.569732395652571,True
NGC,355,235.12851914402665,32.982418988801236,52.580642423738624,53.19473227654961,0.1722085272158125,26.227982203859817,0.035711270996531326,0.9947030597619493,0.9966346753084881,0.005296940238050718,0.0033653246915118507,0.005296940238050718,False
NGC,356,215.75917925868583,0.44980709852315554,346.222490631787,55.426637491293945,0.21386866284622974,26.680302918039484,0.029568662663730455,0.9144156434743065,0.7096012353528931,0.08558435652569352,0.2903987646471069,0.2903987646471069,False
NGC,357,128.99608444862469,2.429079016471576,223.2297332648156,24.26922275804666,0.17231092972583126,25.08953243206856,0.03414178984119254,0.5775474014459147,0.6713915769388034,0.42245259855408535,0.32860842306119664,0.42245259855408535,True
NGC,358,237.52571180574162,5.152451012142091,13.786506015007689,42.172451078647825,0.1762743047198165,25.58505510794127,0.03406804627662375,0.3081032947462155,0.427007049483266,0.6918967052537845,0.5729929505167339,0.6918967052537845,True
NGC,359,244.1594540587912,8.71001516049513,22.140486985324266,38.24990638565419,0.13812771021049594,26.0584331237218,0.04385086060178169,0.8070153693604363,0.5635317969299516,0.19298463063956373,0.4364682030700484,0.4364682030700484,True
NGC,360,246.48433355353222,1.235284486291466,15.601923014473662,32.51581610820861,0.2105836382564079,25.742683937307305,0.028949741677155506,0.8394686907020873,0.724219713499668,0.1605313092979127,0.27578028650033204,0.27578028650033204,False
NGC,361,223.44363047958376,0.05117431908005176,355.3374104930512,50.04797298501226,0.20073574805214053,26.033753043669137,0.03063467178147922,0.8872988992379339,0.6636995591726009,0.11270110076206608,0.33630044082739907,0.33630044082739907,True
NGC,362,137.67836842026054,-2.698661780745311,233.14757944012499,29.08695804078607,0.2239346199293451,26.894415008299482,0.028541253407506368,0.24634146341463414,0.4663677130044843,0.7536585365853659,0.5336322869955157,0.7536585365853659,True
NGC,363,171.2359496032751,-0.8164753719593878,262.7648775235838,55.162322660609874,0.13618092920429228,25.177706981222773,0.04295323698563502,0.6324315009477857,0.5544358311800173,0.36756849905221434,0.44556416881998273,0.44556416881998273,True
NGC,364,179.0847944515069,-3.7312598447818406,277.50815347513156,56.39629064248466,0.18402923888087738,24.35751506218142,0.03112903499991662,0.345150172328902,0.2829863956728405,0.654849827671098,0.7170136043271595,0.7170136043271595,True
NGC,365,225.32190679435126,0.06943811650109025,357.3755558195409,48.718204461740704,0.15546649167675164,25.372061047706012,0.0381020555666415,0.8224375821287779,0.5951494580094164,0.17756241787122207,0.40485054199058357,0.40485054199058357,True
NGC,366,140.85284683187723,-1.2540082784957316,233.78322562047316,32.52991343564958,0.19966482483562617,27.046626765611382,0.03198834770669699,0.5363826978333462,0.5732048492384209,0.46361730216665376,0.42679515076157915,0.46361730216665376,True
NGC,367,111.24808709226009,35.838203588290966,182.71145742137597,21.853415993514194,0.23035305682430463,23.43761444439953,0.024220497867687128,1.0,1.0,0.0,0.0,0.0,False
NGC,368,267.0991683684409,25.090335652107424,49.85726561068468,24.348233971037452,0.20329461158477116,25.40573824495662,0.029539037136966154,1.0,0.9645816261495038,0.0,0.035418373850496176,0.035418373850496176,False
NGC,369,221.60280996724168,-2.967630356086074,350.09148620405415,49.084176193644176,0.21099765017400868,24.839202086552277,0.02788191013671294,0.23109930527176134,0.4369051274178692,0.7689006947282386,0.5630948725821308,0.7689006947282386,True
NGC,370,194.93783956693773,-6.349488691260819,306.6724824813021,56.46186770511654,0.15303962106163255,25.764206300006453,0.03928013563285087,0.46693108066343875,0.5656586471588275,0.5330689193365612,0.4343413528411725,0.5330689193365612,True
NGC,371,221.1001087664606,41.16354741366905,71.43474006836158,62.92274776207893,0.20843732592985628,24.55038042432737,0.027877582631420626,0.9725887286488698,0.9874194538201903,0.027411271351130195,0.012580546179809748,0.027411271351130195,False
NGC,372,157.22646957276316,-4.612410009109882,250.14425874072728,43.18379822796366,0.17167188670365702,26.578181014633884,0.03629620021548473,0.32036199095022627,0.37397442084942084,0.6796380090497738,0.6260255791505791,0.6796380090497738,True
NGC,373,242.16264938131468,3.6619629284777906,15.34142231179682,37.463879990773506,0.1954440582905711,25.09981877115252,0.030293682670584163,0.3851883932438285,0.40316855683490604,0.6148116067561715,0.596831443165094,0.6148116067561715,True
NGC,374,237.8639841303229,1.2793375098578303,9.770393154966635,39.73896394507517,0.15229897282188154,25.085720096061692,0.03842443737995663,0.7714670255720054,0.5821353577774189,0.22853297442799458,0.41786464222258113,0.41786464222258113,True
NGC,375,220.99980597582103,36.732762446790446,61.992674659774146,64.37863278872622,0.2091315873752546,25.725324200598624,0.029120058800376734,1.0,1.0,0.0,0.0,0.0,False
NGC,376,126.3195316055093,2.58372839162614,221.69283909164528,21.993909421377285,0.2027165251173596,24.622311743336702,0.02870546978878584,0.5327932098765432,0.6470929109522889,0.4672067901234568,0.35290708904771106,0.4672067901234568,True
NGC,377,164.8092267304305,0.8990725409647071,252.4909681022915,52.42015932368063,0.19171886321543669,25.56403562743133,0.031423084254993246,0.883167042162858,0.7101472599983906,0.11683295783714198,0.28985274000160943,0.28985274000160943,False
NGC,378,221.04209718154547,39.44437514232406,67.89753249671432,63.573448481136246,0.22622590325693195,24.78722658750036,0.026054256590173318,1.0,1.0,0.0,0.0,0.0,False
NGC,379,212.34972791330114,-1.8955246598058153,338.92690810836046,55.431506948326,0.21487203158328547,24.338617664114956,0.026854552865859846,0.39711231125316876,0.5015432098765432,0.6028876887468313,0.4984567901234568,0.6028876887468313,True
NGC,380,113.7215271697644,29.389114689281833,190.0079937889946,21.70938215038782,0.16903675382478667,25.744265319354525,0.03568124996632502,0.941205841967295,0.9275987006496752,0.058794158032705046,0.0724012993503248,0.0724012993503248,False
NGC,381,196.0537470029701,-1.5689845497412485,309.5583170764124,61.138266293965195,0.16252497546317965,26.399863028590236,0.03799234318454998,0.5247165033579214,0.5851749793331497,0.4752834966420786,0.41482502066685034,0.4752834966420786,True
NGC,382,140.3454138254823,-4.470534465156531,236.5565858163315,30.293318527910262,0.1030980451553012,25.711015707530464,0.05745746434006949,0.34637611365278115,0.5738719857387199,0.6536238863472188,0.4261280142612801,0.6536238863472188,True
NGC,383,166.69034203012973,-2.9689392533455057,258.85094040026024,50.72089785764265,0.18868404951084364,24.679911258267165,0.030800021707317403,0.3002680965147453,0.404476485874759,0.6997319034852547,0.5955235141252411,0.6997319034852547,True
NGC,384,174.80017848463422,-4.305067095543561,271.1594816421093,54.049759884331806,0.16238055565786672,25.581284644258236,0.036845690876730265,0.3283573352066503,0.34699133692343714,0.6716426647933498,0.6530086630765628,0.6716426647933498,True
NGC,385,124.00238690421175,8.274050166420281,215.0839302011082,22.537802856500665,0.22744630873359273,25.160963350602486,0.02631361770900722,0.8934680289289404,0.7620741080647011,0.1065319710710596,0.2379258919352989,0.2379258919352989,False
NGC,386,171.7533401750937,-2.9181635099851264,265.5187053876427,53.70622571005623,0.20303842255362192,25.838738153815306,0.03007838517043568,0.31251098225267965,0.42889767237593324,0.6874890177473203,0.5711023276240668,0.6874890177473203,True
NGC,387,115.38151428464397,24.003815745198033,195.9857820861437,21.208825027109803,0.2112607392778817,25.7614322528604,0.028883079077646402,1.0,0.99342293394338,0.0,0.006577066056620007,0.006577066056620007,False
NGC,388,206.9283696913991,5.115146032887658,336.7670698924459,64.2249877680055,0.17142016217168335,24.872231297867827,0.034014165216710746,0.32264487778082945,0.4431763492609144,0.6773551222191705,0.5568236507390856,0.6773551222191705,True
NGC,389,165.22435387168002,-1.856655917386838,255.9502733281373,50.6484744365563,0.2187853003056012,25.094771756705317,0.027221469973702044,0.3263993137465151,0.47392703862660945,0.6736006862534849,0.5260729613733905,0.6736006862534849,True
NGC,390,215.16311658462632,37.107232325913614,66.45335634613762,68.71246126443715,0.17573769009377613,25.550656254786226,0.034121415458767776,1.0,1.0,0.0,0.0,0.0,False
NGC,391,251.2389094470522,8.596018049917928,25.933389581658005,31.973439851601803,0.143974824445737,23.942571883669697,0.03871153082863956,0.8501300217587433,0.6044859218410308,0.1498699782412567,0.3955140781589692,0.3955140781589692,True
NGC,392,267.5778039069019,32.013091091146656,57.26524095601147,26.14348329567696,0.19982113354346173,23.600075058593504,0.02789136996614731,0.9827304312282853,0.9575163398692811,0.017269568771714705,0.042483660130718914,0.042483660130718914,False
NGC,393,252.60344450836402,8.213571989973044,26.243787876377308,30.5957340078423,0.13723883261207123,23.63567077498823,0.04002243932940732,0.80645001240387,0.5641229333200933,0.19354998759612996,0.43587706667990667,0.43587706667990667,True
NGC,394,170.9601937271632,2.227828442994672,259.096700382014,57.444300167992004,0.1965841389295799,23.47525212529142,0.028176970519574837,0.6625625625625625,0.6106939020726945,0.3374374374374375,0.38930609792730553,0.38930609792730553,True
NGC,395,130.01592386116045,-3.703701465532057,229.5603988655951,22.080344207961776,0.1886115960673095,23.53777549919646,0.029385390060264163,0.34674894087308894,0.27103664150248574,0.6532510591269111,0.7289633584975143,0.7289633584975143,True
NGC,396,176.10928070729742,-5.805340709260695,274.2646638971834,53.2959171342512,0.206298237323444,24.988360781546014,0.028653151633475805,0.38165279659376816,0.5547699757869249,0.6183472034062318,0.4452300242130751,0.6183472034062318,True
NGC,397,158.07231117239968,2.0208558271789956,243.952346019387,48.29254634601921,0.20662286536109215,24.887172498437018,0.028494701525553615,0.7124547500244595,0.6260043111894964,0.28754524997554054,0.3739956888105036,0.3739956888105036,True
NGC,398,170.90521003947248,-0.2780760513162285,261.7433803451033,55.40901003097204,0.18647446814914395,24.728201668040278,0.03120810546432203,0.7784401796651694,0.6372837087822396,0.22155982033483057,0.3627162912177604,0.3627162912177604,True
NGC,399,210.0119471489061,1.622438927793943,338.62687047007506,59.65213582384914,0.1089510681051167,25.425425958262537,0.053845639752066604,0.6854308265731199,0.5190255411374174,0.31456917342688007,0.4809744588625826,0.4809744588625826,True
NGC,400,223.99873575801806,36.02224234475528,59.34607457755375,62.160650629501134,0.22363086562997272,24.351451529255282,0.02587561324080044,1.0,1.0,0.0,0.0,0.0,False
NGC,401,265.04074027672664,21.918739774303354,45.86240956520478,25.015951319332864,0.10924266073020786,24.9810544495886,0.052767206181868295,0.9592530196168013,0.9784725196288365,0.04074698038319868,0.021527480371163477,0.04074698038319868,False
